개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3010000,3010000-202-2024-00001,2024-08-14,영업/정상,,77.00,100-021,04534,이비스앰배서더명동,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 중구 남대문로 78, 타임워크명동빌딩 (대장상)18층 (명동1가)",N,,,,,영업,01,0,01,2,공동탕업,,,,,198433.903211956    ,451323.216289926    ,서울특별시 중구 명동1가 59-5 타임워크명동빌딩 ,2025-01-21 15:12:47
3010000,3010000-202-2024-00002,2024-11-14,영업/정상,,136.83,100-011,04536,A3,목욕장업 기타,I,임대,0,0,0,N,2025-12-15 16:15:28,"서울특별시 중구 명동4길 42, 3층 (충무로1가)",N,,,3,,영업,01,0,01,3,목욕장업 기타,,,,,198509.526503282    ,451059.99692981     ,서울특별시 중구 충무로1가 22-12 ,2024-11-14 15:49:26
3010000,3010000-202-2025-00001,2025-07-07,영업/정상,,82.88,100-861,04553,이비스 스타일 앰배서더 서울 명동,목욕장업 기타,I,,20,1,2,N,2025-12-15 16:15:28,"서울특별시 중구 삼일대로 302, 19층 (충무로2가)",N,,,,,영업,01,0,01,2,목욕장업 기타,0260208888,,,,198990.202955049    ,451044.895347229    ,서울특별시 중구 충무로2가 53-10 ,2025-07-07 17:50:47
3010000,3010000-202-2025-00002,2025-07-17,영업/정상,,302.37,100-130,04517,(주)빌드업피트니스피티앤드골프서대문역점,목욕장업 기타,I,,0,0,2,N,2025-12-15 16:15:28,"서울특별시 중구 통일로 86, 바비엥3 제지1층 101호 (순화동)",N,,,,,영업,01,2,01,4,목욕장업 기타,,,,,197249.357745588    ,451208.560235989    ,서울특별시 중구 순화동 215 바비엥3 ,2025-07-17 13:32:48
3010000,3010000-202-2025-00003,2025-10-02,영업/정상,,141.45,100-272,04625,세신샵 라힌,목욕장업 기타,I,,5,1,0,N,2025-12-15 16:15:28,"서울특별시 중구 퇴계로 210-27, 3층 (필동2가)",N,3,,3,,영업,01,0,01,3,목욕장업 기타,,,,,199500.602943808    ,450946.475856685    ,서울특별시 중구 필동2가 18-12 ,2025-10-02 14:55:28
3020000,3020000-202-1971-00360,1971-06-09,영업/정상,,191.40,140-841,04338,영수탕,공동탕업,I,,3,0,,N,2025-12-15 16:15:28,서울특별시 용산구 신흥로 79-1 (용산동2가),Y,1,0,1,0,영업,01,,01,0,공동탕업,027948978,,,,198704.256987664    ,449220.631106918    ,서울특별시 용산구 용산동2가 18-4 ,2025-05-09 10:19:53
3020000,3020000-202-1988-00302,2003-03-21,영업/정상,,344.58,140-832,04356,용문사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 용산구 효창원로37길 29 (용문동),Y,,,,,영업,01,,01,,공동탕업,0207134645,,,,196290.526521217    ,448436.078138776    ,서울특별시 용산구 용문동 38-214 ,2024-05-10 17:33:28
3020000,3020000-202-1988-00305,1988-11-09,영업/정상,,297.00,140-856,04344,남산,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,서울특별시 용산구 회나무로13가길 40 (이태원동),Y,0,1,0,1,영업,01,,01,0,공동탕업,027941377,,,,199201.922966975    ,448731.821717236    ,서울특별시 용산구 이태원동 249-15 ,2025-05-09 10:21:21
3020000,3020000-202-1997-00299,1997-06-27,영업/정상,,842.72,140-901,04331,하남사우나,공동탕업,I,,5,4,,N,2025-12-15 16:15:28,서울특별시 용산구 후암로28길 38 (후암동),Y,0,1,0,1,영업,01,,01,0,공동탕업,,,,,198101.445232724    ,449672.909204653    ,서울특별시 용산구 후암동 244-79 ,2025-05-09 10:14:57
3020000,3020000-202-1998-00282,1998-09-19,영업/정상,,"1,236.36",140-893,04347,그랜드하얏트서울,공동탕업,I,,20,2,,N,2025-12-15 16:15:28,서울특별시 용산구 소월로 322 (한남동),Y,0,2,0,2,영업,01,,01,0,공동탕업,,,,,199737.097413554    ,448587.753314794    ,서울특별시 용산구 한남동 747-7 ,2025-05-09 10:23:28
3020000,3020000-202-2001-00385,2001-08-02,영업/정상,,264.00,140-906,04421,올리브,공동탕업,I,,1,1,,N,2025-12-15 16:15:28,서울특별시 용산구 이촌로 179 (이촌동),Y,0,1,0,1,영업,01,,01,0,공동탕업,,,,,197024.194984596    ,446620.932361871    ,서울특별시 용산구 이촌동 301-155 수정상가(지하) ,2025-05-09 10:07:45
3020000,3020000-202-2002-00001,2002-01-10,영업/정상,,660.00,140-853,04426,리버 사우나,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,서울특별시 용산구 이촌로84길 9 (이촌동),Y,0,0,0,0,영업,01,,01,0,공동탕업,027932323,,,,197906.939459919    ,446246.110967125    ,서울특별시 용산구 이촌동 300-21 ,2025-05-09 10:12:16
3020000,3020000-202-2002-00003,2002-03-09,영업/정상,,542.05,140-901,04328,한남 스파,공동탕업,I,,6,1,,N,2025-12-15 16:15:28,서울특별시 용산구 두텁바위로58길 7 (후암동),Y,0,1,0,1,영업,01,,01,0,공동탕업,027787587,,,,198349.501059176    ,449760.779873134    ,서울특별시 용산구 후암동 339-4 ,2025-05-09 10:16:24
3020000,3020000-202-2002-00007,2002-04-17,영업/정상,,493.33,140-070,04354,도원대중사우나,공동탕업,I,,4,1,,N,2025-12-15 16:15:28,"서울특별시 용산구 새창로 70 (도원동,삼성레미안상가 지하)",Y,0,1,0,1,영업,01,,01,0,공동탕업,027144227,,,,196149.859380737    ,448581.975861465    ,서울특별시 용산구 도원동 28 삼성레미안상가 지하 ,2025-05-09 09:59:46
3020000,3020000-202-2002-00008,2002-09-25,영업/정상,,180.00,140-133,04313,주영여성대중목욕탕,찜질시설서비스영업,I,,0,0,,N,2025-12-15 16:15:28,서울특별시 용산구 청파로45길 19 (청파동3가),Y,0,0,0,0,영업,01,,01,0,찜질시설서비스영업,,,,,197220.032977347    ,449098.736049696    ,서울특별시 용산구 청파동3가 29-16 ,2025-05-09 10:18:48
3020000,3020000-202-2003-00003,2003-03-18,영업/정상,,"1,120.16",140-863,04350,해밀톤사우나,공동탕업,U,자가,0,0,,Y,2026-04-01 03:03:03,"서울특별시 용산구 이태원로 179 (이태원동,(지하2층))",N,0,1,0,1,영업,01,,01,2,공동탕업,0237866370,,,,199363.595799729    ,448050.926289223    ,서울특별시 용산구 이태원동 119-25 (지하2층) ,2026-03-31 15:31:29
3020000,3020000-202-2006-00005,2006-10-04,영업/정상,,"3,812.00",140-881,04378,드래곤힐스파,찜질시설서비스영업,I,자가,6,1,7,N,2025-12-15 16:15:28,서울특별시 용산구 한강대로21나길 40 (한강로3가),Y,6,1,1,1,영업,01,10,01,2,찜질시설서비스영업,027975151,,,,196755.916741402    ,447229.993629727    ,서울특별시 용산구 한강로3가 40-713 ,2024-02-08 13:39:46
3020000,3020000-202-2007-00001,2007-01-25,영업/정상,,386.38,140-879,04373,(주)원짐,공동탕업,I,자가,0,1,,N,2025-12-15 16:15:28,"서울특별시 용산구 이촌로 1 (한강로3가, 지에스 한강에클라트)",Y,0,0,0,0,영업,01,,01,4,공동탕업,027050022,,,,196005.836412851    ,447699.758814725    ,서울특별시 용산구 한강로3가 16-85 지에스 한강에클라트 ,2025-06-27 14:03:47
3020000,3020000-202-2011-00001,2011-02-25,영업/정상,,74.00,140-857,04345,웰니스짐,목욕장업 기타,I,,0,0,,N,2025-12-15 16:15:28,"서울특별시 용산구 회나무로26길 12 (이태원동,지하1층)",N,0,0,0,0,영업,01,,01,0,목욕장업 기타,027959966,,,,199155.510674512    ,448589.384221511    ,서울특별시 용산구 이태원동 226-3 지하1층 ,2025-05-09 10:25:57
3020000,3020000-202-2014-00001,2014-10-17,영업/정상,,300.00,140-858,04406,히즈,목욕장업 기타,I,임대,4,0,2,N,2025-12-15 16:15:28,서울특별시 용산구 보광로60길 10 (이태원동),Y,3,0,2,0,영업,01,0,01,1,목욕장업 기타,,,,,199462.55857419     ,447958.068967697    ,서울특별시 용산구 이태원동 131-36 ,2025-05-08 18:01:57
3020000,3020000-202-2014-00002,2014-12-05,영업/정상,,330.85,140-818,04323,펜타클(PENTACLE),공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 용산구 후암로 107, 게이트웨이타워 지하1층 (동자동)",N,0,0,0,1,영업,01,0,01,12,공동탕업,,,,,197593.304078325    ,450126.951675139    ,서울특별시 용산구 동자동 12 게이트웨이타워 ,2025-05-09 10:13:42
3020000,3020000-202-2017-00001,2017-01-20,영업/정상,,168.74,140-806,04320,수사우나,공동탕업,I,자가,0,2,0,N,2025-12-15 16:15:28,"서울특별시 용산구 한강대로 305, 지하2층 (갈월동)",N,0,0,0,0,영업,01,0,01,0,공동탕업,,,,,197419.271266145    ,449254.786813543    ,서울특별시 용산구 갈월동 69-27 지하2층 ,2025-05-09 10:18:18
3020000,3020000-202-2017-00002,2017-07-26,영업/정상,,227.80,140-877,04372,서울드래곤시티 이비스스타일 (사우나),공동탕업,I,자가,34,4,0,N,2025-12-15 16:15:28,"서울특별시 용산구 청파로20길 95, 6층 (한강로3가, 서울드래곤시티)",Y,0,0,6,0,영업,01,0,01,2,공동탕업,0222237000,,,,196610.663839509    ,447742.348636253    ,서울특별시 용산구 한강로3가 40-969 ,2025-05-09 10:01:54
3020000,3020000-202-2025-00001,2025-02-27,영업/정상,,125.00,140-133,04313,유라이크,목욕장업 기타,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 용산구 청파로45길 19, 복조빌딩 501,502호 (청파동3가)",N,,,,,영업,01,0,01,4,목욕장업 기타,,,,,197231.028951482    ,449114.142891412    ,서울특별시 용산구 청파동3가 29-14 복조빌딩 ,2025-02-27 17:37:45
3020000,3020000-202-1961-00285,1961-07-10,영업/정상,,257.40,140-823,04392,보석한증막,한증막업,I,,0,0,,N,2025-12-15 16:15:28,서울특별시 용산구 보광로 63 (보광동),Y,0,0,0,0,영업,01,,01,0,한증막업,027498030,,,,199722.607592796    ,447450.550584273    ,서울특별시 용산구 보광동 243-5 ,2025-05-09 10:02:50
3020000,3020000-202-1962-00362,1962-10-17,영업/정상,,209.36,140-900,04332,은전,공동탕업,I,,4,0,,N,2025-12-15 16:15:28,"서울특별시 용산구 후암로 29 (후암동,2층)",Y,2,0,1,0,영업,01,,01,0,공동탕업,027544683,,,,197947.221892803    ,449587.403466068    ,서울특별시 용산구 후암동 105-64 2층 ,2025-05-09 10:14:26
3020000,3020000-202-1970-00338,1970-10-26,영업/정상,,409.72,140-909,04374,영진사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 용산구 이촌로18길 11-6 (이촌동),Y,,,,,영업,01,,01,,공동탕업,027112101,,,,195981.173932443    ,447083.530244918    ,서울특별시 용산구 이촌동 203-38 ,2011-01-10 14:22:33
3020000,3020000-202-1971-00352,1971-02-09,영업/정상,,824.80,140-823,04396,신호사우나,찜질시설서비스영업,I,,2,1,,N,2025-12-15 16:15:28,서울특별시 용산구 장문로 98-1 (보광동),Y,2,1,1,1,영업,01,,01,0,찜질시설서비스영업,027968695,,,,199984.382267969    ,447080.99874224     ,서울특별시 용산구 보광동 218-0 ,2025-05-09 10:04:41
3030000,3030000-202-1967-00322,1967-10-28,영업/정상,,149.64,133-827,04776,성수탕,공동탕업,I,,0,0,,N,2026-05-07 22:37:31,서울특별시 성동구 성덕정19길 11 (성수동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,024628561,,,,204923.683616606    ,448371.9861317      ,서울특별시 성동구 성수동2가 331-163 ,2011-08-16 17:18:52
3030000,3030000-202-1967-00323,1967-10-30,영업/정상,,119.34,133-809,04737,금호한증막,한증막업,I,,,,,N,2026-05-07 22:37:30,"서울특별시 성동구 독서당로 280-5, 616호 (금호동4가)",Y,,,,,영업,01,,01,2,한증막업,0222970720,,,,201742.272982354    ,449445.591516627    ,서울특별시 성동구 금호동4가 615-616 ,2014-04-18 17:59:51
3030000,3030000-202-1970-00315,1970-12-04,영업/정상,,143.50,133-819,04775,근화탕,공동탕업,I,,,,,N,2026-05-07 22:37:32,서울특별시 성동구 성덕정길 63-39 (성수동1가),N,,,,,영업,01,,01,,공동탕업,024635562,,,,204405.200350815    ,448458.156755337    ,서울특별시 성동구 성수동1가 259-0 ,2018-05-23 17:38:17
3030000,3030000-202-1986-00305,1986-11-04,영업/정상,,450.18,133-835,04782,현대탕,공동탕업,I,,0,0,,N,2026-05-07 22:37:31,서울특별시 성동구 연무장7길 16 (성수동2가),N,,,0,0,영업,01,,01,0,공동탕업,024637070,,,,204803.812658215    ,449077.928763942    ,서울특별시 성동구 성수동2가 315-58 ,2024-01-05 10:07:40
3030000,3030000-202-1989-00297,1989-11-08,영업/정상,,482.41,133-852,04720,현대대중목욕탕,공동탕업,I,,,,,N,2026-05-07 22:37:31,"서울특별시 성동구 독서당로 381, 현대종합상가 지하2층 (응봉동)",N,,,,,영업,01,,01,,공동탕업,0222968384,,,,202665.642323691    ,449864.878502796    ,서울특별시 성동구 응봉동 98 현대종합상가 ,2023-02-15 09:19:32
3030000,3030000-202-2001-00345,2001-09-05,영업/정상,,"3,800.00",133-832,04797,라성보석사우나,공동탕업,I,,0,0,,N,2026-05-07 22:37:31,서울특별시 성동구 성수이로 118 (성수동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,024638046,,,,205039.907145725    ,449216.223655036    ,서울특별시 성동구 성수동2가 277-17 ,2026-03-16 15:14:01
3030000,3030000-202-2002-00004,2002-10-01,영업/정상,,227.99,133-828,04775,대성탕,공동탕업,I,,,,,N,2026-05-07 22:37:30,서울특별시 성동구 성수이로5길 15 (성수동2가),N,,,,,영업,01,,01,,공동탕업,024697762,,,,204615.311113314    ,448361.103638303    ,서울특별시 성동구 성수동2가 508 ,2020-03-16 11:05:07
3030000,3030000-202-2004-00001,2004-03-04,영업/정상,,"2,435.00",133-808,04743,홍보석불가마사우나,공동탕업,I,임대,10,4,,N,2026-05-07 22:37:30,서울특별시 성동구 독서당로 336 (금호동4가),N,1,1,1,1,영업,01,,01,2,공동탕업,0222970333,,,,202274.893863139    ,449496.059008973    ,서울특별시 성동구 금호동4가 97-1 ,2016-03-11 15:44:48
3030000,3030000-202-2004-00003,2004-05-27,영업/정상,,666.68,133-844,04736,(주)옥수투엑스휘트니스,공동탕업,I,자가,13,3,,N,2026-05-07 22:37:33,"서울특별시 성동구 독서당로 166 (옥수동,성원상떼뷰빌딩 지하1층)",N,0,1,0,1,영업,01,,01,2,공동탕업,0222990044,,,,200967.537033206    ,448709.190492902    ,서울특별시 성동구 옥수동 475 성원상떼뷰빌딩 지하1층 ,2020-07-20 11:07:36
3030000,3030000-202-2004-00004,2004-07-29,영업/정상,,"1,728.14",133-832,04799,성수불막사우나,공동탕업,I,임대,18,4,,N,2026-05-07 22:37:33,"서울특별시 성동구 동일로 143 (성수동2가,대우아파트 지하1층)",N,,1,,1,영업,01,,01,2,공동탕업,024979800,,,,205701.564885453    ,449237.534296767    ,서울특별시 성동구 성수동2가 279-50 대우아파트 지하1층 ,2020-09-10 19:44:01
3030000,3030000-202-2004-00005,2004-11-02,영업/정상,,596.74,133-100,04734,옥수웰빙사우나,공동탕업,I,임대,11,3,,N,2026-05-07 22:37:33,"서울특별시 성동구 독서당로 184, 옥수 힐 지1층 (옥수동)",N,0,2,0,1,영업,01,,01,6,공동탕업,0222960010,,,,200992.431390651    ,448863.330393503    ,서울특별시 성동구 옥수동 559 옥수 힐 ,2024-12-10 10:49:18
3030000,3030000-202-2006-00001,2006-06-05,영업/정상,,398.20,133-825,04768,서울숲참숫가마사우나,공동탕업,I,자가,9,3,,N,2026-05-07 22:37:30,서울특별시 성동구 서울숲길 54 (성수동1가),Y,,3,,2,영업,01,,01,2,공동탕업,,,,,203783.029764318    ,449517.764663246    ,서울특별시 성동구 성수동1가 685-54 ,2017-06-09 09:41:12
3030000,3030000-202-2006-00002,2006-10-04,영업/정상,,"2,079.63",133-882,04709,쉐르빌사우나,공동탕업,I,임대,25,2,,N,2026-05-07 22:37:30,"서울특별시 성동구 무학로6길 50 (도선동,삼성쉐르빌 지하1층)",N,0,0,0,1,영업,01,,01,0,공동탕업,0222950009,,,,203017.021457357    ,451346.281102634    ,서울특별시 성동구 도선동 69 삼성쉐르빌 지하1층 ,2020-03-16 11:14:38
3030000,3030000-202-2013-00003,2013-09-04,영업/정상,,379.82,133-858,04710,한신옥사우나,공동탕업,I,,0,0,,N,2026-05-07 22:37:32,"서울특별시 성동구 왕십리로31나길 18, 지하2층 (하왕십리동)",N,,,,2,영업,01,,01,0,공동탕업,0222953333,,,,202437.715224867    ,451119.619531835    ,서울특별시 성동구 하왕십리동 990 지하2층 ,2020-03-16 11:15:20
3030000,3030000-202-2017-00001,2017-03-07,영업/정상,,146.19,133-817,04761,사근동공공복합청사 작은목욕탕,공동탕업,I,,0,0,0,N,2026-05-07 22:37:32,"서울특별시 성동구 사근동길 37, 지하2층 (사근동)",Y,0,2,0,2,영업,01,0,01,2,공동탕업,0222867271,,,,203932.805915238    ,451014.739091746    ,서울특별시 성동구 사근동 223-22 지하2층 ,2025-07-24 15:05:19
3030000,3030000-202-2020-00001,2020-07-20,영업/정상,,349.51,133-851,04806,성동구립용답체육센터 목욕탕,공동탕업,I,,0,0,0,N,2026-05-07 22:37:33,"서울특별시 성동구 천호대로78길 15-48, 지하1층 (용답동)",Y,0,0,0,0,영업,01,0,01,4,공동탕업,0222865213,,,,204934.319835624    ,451032.958798449    ,서울특별시 성동구 용답동 223-5 서울시투자기관교육복지통합센터 ,2020-11-25 15:57:55
3030000,3030000-202-2022-00001,2022-07-07,영업/정상,,132.06,133-856,04701,해빗,목욕장업 기타,I,임대,0,0,0,N,2026-05-07 22:37:33,"서울특별시 성동구 왕십리로 386, 삼협빌딩 지1층 (하왕십리동)",N,,,,,영업,01,0,01,2,목욕장업 기타,,,,,202371.997992402    ,451423.409695956    ,서울특별시 성동구 하왕십리동 866-2 삼협빌딩 ,2023-03-30 14:50:19
3030000,3030000-202-2026-00001,2026-02-06,영업/정상,,98.25,133-100,04739,센트리얼 사우나,공동탕업+찜질시설서비스영업,I,,0,0,0,N,2026-05-07 22:37:33,"서울특별시 성동구 독서당로40길 39, 옥수 어울림 근린생활시설동 지3층 308-3호 (옥수동)",Y,,,,,영업,01,0,01,4,공동탕업+찜질시설서비스영업,0222825220,,,,201538.05612719     ,448894.755196992    ,서울특별시 성동구 옥수동 560 옥수 어울림 ,2026-02-06 13:54:35
3040000,3040000-202-1974-00046,1974-01-19,영업/정상,,146.34,143-885,04922,우정탕,공동탕업,I,,0,0,,N,2026-05-07 22:47:39,서울특별시 광진구 용마산로7길 68 (중곡동),N,,,0,0,영업,01,,01,0,공동탕업,024521997,,,,207365.619431381    ,450886.660063979    ,서울특별시 광진구 중곡동 46-24 ,2022-12-07 13:24:51
3040000,3040000-202-1981-00077,1981-11-25,영업/정상,,609.84,143-866,05062,진아보석사우나,공동탕업+찜질시설서비스영업,I,,0,0,,N,2026-05-07 22:47:16,서울특별시 광진구 자양로15길 109 (자양동),N,0,0,0,0,영업,01,,01,0,공동탕업+찜질시설서비스영업,024573355,,,,206823.908852368    ,447990.564232386    ,서울특별시 광진구 자양동 614-0 ,2019-09-30 11:06:52
3040000,3040000-202-1981-00119,1981-02-05,영업/정상,,286.13,143-800,04963,헬스사우나,목욕장업 기타,I,,0,0,,N,2026-05-07 22:47:40,서울특별시 광진구 워커힐로 177 (광장동),N,0,0,0,0,영업,01,,01,0,목욕장업 기타,024504425,,,,209766.973555533    ,450385.000713887    ,서울특별시 광진구 광장동 21-0 ,2023-05-04 10:24:11
